title,description,artist,Country,culture,teaserText,url,image,regularImage,largeImage,date,medium,accessionNumber,galleryInformation;,
Wild Boar Hunt with Spears from Hunting Scenes in Ornamental Frames,After Jan van der Straet called Stradanus (Netherlandish Bruges 1523–1605 Florence),Jan van der Straet,Netherlands,Netherlands,<p>After Jan van der Straet called Stradanus (Netherlandish Bruges 1523–1605 Florence) </p><p>Date: 1570<br/>Accession Number: 49.95.992</p>,/art/collection/search/356242?&ft=boar&offset=100&rpp=100&amp;pos=170,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP102229.jpg,dp/web-additional/DP102229.jpg,dp/web-large/DP102229.jpg,16th century,engraving,50.51.32,Not on view,
Crouching Boar (Il Porcellino),Follower of Pietro Tacca (Italian Carrara 1577–1640 Florence),Pietro Tacca,,,<p>Follower of Pietro Tacca (Italian Carrara 1577–1640 Florence) </p><p>Date: late 17th or early 18th century<br/>Accession Number: 1975.1.1386</p>,/art/collection/search/461153?&ft=boar&offset=100&rpp=100&amp;pos=171,https://images.metmuseum.org/CRDImages/rl/mobile-large/SF-1975-1-1386.jpg,rl/web-additional/SF-1975-1-1386.jpg,rl/web-large/SF-1975-1-1386.jpg,18th century,metal,1975.24.06,Not on view,
A Prince Hunting Boars with His Retinue,,,India,India,<p>Date: late 18th–early 19th century<br/>Accession Number: 1996.100.4</p>,/art/collection/search/38041?&ft=boar&offset=100&rpp=100&amp;pos=172,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153172.jpg,as/web-additional/DP153172.jpg,as/web-large/DP153172.jpg,19th century,illustration,1997.40.04,Not on view,
Hunt of the Calydonian Boar,Circle of Bernard Picart (French Paris 1673–1733 Amsterdam) (?),Bernard Picart,,,<p>Circle of Bernard Picart (French Paris 1673–1733 Amsterdam)  (?)</p><p>Date: late 17th–early 18th century<br/>Accession Number: 1975.131.189</p>,/art/collection/search/348084?&ft=boar&offset=100&rpp=100&amp;pos=173,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP802339.jpg,dp/web-additional/DP802339.jpg,dp/web-large/DP802339.jpg,18th century,illustration,1977.14.09,Not on view,
Lekythos,Attributed to the Haimon Painter,Haimon Painter,Greece,Greek,<p>Attributed to the Haimon Painter</p><p>Date: ca. 480 BCE<br/>Accession Number: 41.162.166</p>,/art/collection/search/254337?&ft=boar&offset=100&rpp=100&amp;pos=174,https://images.metmuseum.org/CRDImages/gr/mobile-large/DP1055.jpg,gr/web-additional/DP1055.jpg,gr/web-large/DP1055.jpg,1st millennium BCE,terracotta,43.44.46,Not on view,
Bizhan Slaughters the Wild Boars of Irman,Folio from a Shahnama (Book of Kings) Abu&#39l Qasim Firdausi (Iranian Paj ca. 940/41–1020 Tus),Abu'l Qasim Firdausi,Iran,Iran,<p>Abu&#39l Qasim Firdausi (Iranian Paj ca. 940/41–1020 Tus) </p><p>Date: dated 741 AH/1341 CE<br/>Accession Number: 29.160.22</p>,/art/collection/search/448280?&ft=boar&offset=100&rpp=100&amp;pos=175,https://images.metmuseum.org/CRDImages/is/mobile-large/DT214817.jpg,is/web-additional/DT214817.jpg,is/web-large/DT214817.jpg,14th century,illustration,31.40.22,Not on view,
Pack of Dogs Attacking a Wild Boar,Circle of Jean-Baptiste Oudry (French Paris 1686–1755 Beauvais),Jean-Baptiste Oudry,France,French,<p>Circle of Jean-Baptiste Oudry (French Paris 1686–1755 Beauvais) </p><p>Date: n.d.<br/>Accession Number: 1975.131.123</p>,/art/collection/search/337909?&ft=boar&offset=100&rpp=100&amp;pos=176,https://images.metmuseum.org/CRDImages/dp/mobile-large/1975.131.123.jpg,dp/web-additional/1975.131.123.jpg,dp/web-large/1975.131.123.jpg,,illustration,1977.13.03,Not on view,
Neck-amphora,Attributed to the Group of Würzburg 199,Group of Würzburg 199,Greece,Greek,<p>Attributed to the Group of Würzburg 199</p><p>Date: last quarter of 6th century BCE<br/>Accession Number: 41.162.190</p>,/art/collection/search/254361?&ft=boar&offset=100&rpp=100&amp;pos=177,https://images.metmuseum.org/CRDImages/gr/mobile-large/DP-1487-002.jpg,gr/web-additional/DP-1487-002.jpg,gr/web-large/DP-1487-002.jpg,1st millennium BCE,terracotta,43.45.10,Not on view,
Heads of a Stag and Two Boars in Rinceaux of Oak Branches,Etched by Stefano della Bella (Italian Florence 1610–1664 Florence),Stefano della Bella,Italy,Italy,<p>Etched by Stefano della Bella (Italian Florence 1610–1664 Florence) </p><p>Date: ca. 1653<br/>Accession Number: 37.30.1(4)</p>,/art/collection/search/377614?&ft=boar&offset=100&rpp=100&amp;pos=178,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP817943.jpg,dp/web-additional/DP817943.jpg,dp/web-large/DP817943.jpg,17th century,etching,37.30.1(4),Not on view,
Plate 19: Wild Boar from Various animals (Diversi animali),Stefano della Bella (Italian Florence 1610–1664 Florence),Stefano della Bella,Italy,Italy,<p>Stefano della Bella (Italian Florence 1610–1664 Florence) </p><p>Date: ca. 1641<br/>Accession Number: 1986.1180.607</p>,/art/collection/search/377028?&ft=boar&offset=100&rpp=100&amp;pos=179,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP817854.jpg,dp/web-additional/DP817854.jpg,dp/web-large/DP817854.jpg,17th century,etching,,,
"Table Design with Bacchus and Boar&#39;s Head, and Alternate Design","Anonymous, British, 19th century",,England,Great Britain,"<p>Anonymous, British, 19th century</p><p>Date: 19th century<br/>Accession Number: 60.724.110</p>",/art/collection/search/363333?&ft=boar&offset=100&rpp=100&amp;pos=180,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP806511.jpg,dp/web-additional/DP806511.jpg,dp/web-large/DP806511.jpg,19th century,mineral,72.05.50,Not on view,
Table Design with Bacchus and Boar&#39s head,"Anonymous, British, 19th century",,England,Great Britain,<p>Anonymous British 19th century</p><p>Date: 19th century<br/>Accession Number: 60.724.109</p>,/art/collection/search/363332?&ft=boar&offset=100&rpp=100&amp;pos=181,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP806510.jpg,dp/web-additional/DP806510.jpg,dp/web-large/DP806510.jpg,19th century,mineral,72.05.49,Not on view,
Meleager Bringing the Boar&#39s Head to Atalanta,Antonio Fantuzzi (Italian active France 1537–45),Antonio Fantuzzi,Italy,Italy,<p>Antonio Fantuzzi (Italian active France 1537–45) </p><p>Date: 1540–45<br/>Accession Number: 49.97.586</p>,/art/collection/search/336762?&ft=boar&offset=100&rpp=100&amp;pos=182,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP855390.jpg,dp/web-additional/DP855390.jpg,dp/web-large/DP855390.jpg,16th century,etching,50.46.46,Not on view,
"Wild Boar, from Eaux-Fortes Animaux &amp; ,,,,","Paysages,Karl Bodmer (Swiss, Riesbach 1809–1893 Barbizon)",Karl Bodmer,Switzerland,Switzerland,"<p>Karl Bodmer (Swiss, Riesbach 1809–1893 Barbizon) </p><p>Date: ca. 1860<br/>Accession Number: 59.500.468</p>",/art/collection/search/696848?&ft=boar&offset=100&rpp=100&amp;pos=183,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP874281.jpg,dp/web-additional/DP874281.jpg,dp/web-large/DP874281.jpg,19th century,etching,67.27.48,Not on view,
Adonis,Antonio Corradini (Italian Venice 1688–1752),Antonio Corradini,Italy,Italian,<p>Antonio Corradini (Italian Venice 1688–1752) </p><p>Date: ca. 1723–25<br/>Accession Number: 2013.432</p>,/art/collection/search/239520?&ft=boar&offset=100&rpp=100&amp;pos=184,https://images.metmuseum.org/CRDImages/es/mobile-large/DP323485.jpg,es/web-additional/DP323485.jpg,es/web-large/DP323485.jpg,18th century,marble,2020.12.00,On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2MzI5NDkzLDQwLjc3OTg2OTRAbG1AOTc3NDQ3NjA2Nzgx' target='_blank'>Gallery 506</a>,
The Demon Hiranyaksha Departs the Demon Palace: Folio from a Bhagavata Purana Series,,,India,India,<p>Date: ca. 1740<br/>Accession Number: 2002.179</p>,/art/collection/search/64893?&ft=boar&offset=100&rpp=100&amp;pos=185,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153188.jpg,as/web-additional/DP153188.jpg,as/web-large/DP153188.jpg,18th century,illustration,2004.59.00,Not on view,
Heads of a Stag and Two Boars in Rinceaux of Oak Branches,Stefano della Bella (Italian Florence 1610–1664 Florence),Stefano della Bella,Italy,Italy,<p>Stefano della Bella (Italian Florence 1610–1664 Florence) </p><p>Date: ca. 1653<br/>Accession Number: 1986.1180.655</p>,/art/collection/search/377613?&ft=boar&offset=100&rpp=100&amp;pos=186,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP817941.jpg,dp/web-additional/DP817941.jpg,dp/web-large/DP817941.jpg,17th century,etching,2005.50.55,Not on view,
"A Boar, Galloping to the Left and a Sleeping Sow (on the Base)",Giovanni Domenico Tiepolo (Italian Venice 1727–1804 Venice),Giovanni Domenico Tiepolo,Italy,Italy,<p>Giovanni Domenico Tiepolo (Italian Venice 1727–1804 Venice) </p><p>Date: mid-18th–early 19th century<br/>Accession Number: 1975.1.518</p>,/art/collection/search/459756?&ft=boar&offset=100&rpp=100&amp;pos=187,https://images.metmuseum.org/CRDImages/rl/mobile-large/DP-19531-033.jpg,rl/web-additional/DP-19531-033.jpg,rl/web-large/DP-19531-033.jpg,19th century,illustration,1975.09.38,Not on view,
Young Man Hunting a Wild Boar from Three Prints on Hunting and Fishing,Léon Davent (French active 1540–56),Léon Davent,France,France,<p>Léon Davent (French active 1540–56) </p><p>Date: 1547<br/>Accession Number: 49.95.1897</p>,/art/collection/search/337469?&ft=boar&offset=100&rpp=100&amp;pos=188,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP855059.jpg,dp/web-additional/DP855059.jpg,dp/web-large/DP855059.jpg,16th century,etching,51.06.37,Not on view,
Wild boar plate 19 from Various Animals (Diversi Animali),Stefano della Bella (Italian Florence 1610–1664 Florence),Stefano della Bella,Italy,Italy,<p>Stefano della Bella (Italian Florence 1610–1664 Florence) </p><p>Date: ca. 1641<br/>Accession Number: 17.50.17-268</p>,/art/collection/search/377370?&ft=boar&offset=100&rpp=100&amp;pos=189,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP817756.jpg,dp/web-additional/DP817756.jpg,dp/web-large/DP817756.jpg,17th century,etching,,,
Vessel fragment in the form of a boar&#39s head,,,Turkey,Phrygian,<p>Date: ca. 7th–6th century BCE<br/>Accession Number: 1984.453.4</p>,/art/collection/search/327038?&ft=boar&offset=100&rpp=100&amp;pos=190,https://images.metmuseum.org/CRDImages/an/mobile-large/DP-26836-001.jpg,an/web-additional/DP-26836-001.jpg,an/web-large/DP-26836-001.jpg,1st millennium BCE,ceramic,1991.33.04,Not on view,
Bizhan Slaughters the Wild Boars of Irman. Folio from a Shahnama (Book of Kings),Abu&#39l Qasim Firdausi (Iranian Paj ca. 940/41–1020 Tus),Abu'l Qasim Firdausi,Iran,Iran,<p>Abu&#39l Qasim Firdausi (Iranian Paj ca. 940/41–1020 Tus) </p><p>Date: ca. 1300–30<br/>Accession Number: 25.68.1</p>,/art/collection/search/447794?&ft=boar&offset=100&rpp=100&amp;pos=191,https://images.metmuseum.org/CRDImages/is/mobile-large/DP223860.jpg,is/web-additional/DP223860.jpg,is/web-large/DP223860.jpg,14th century,illustration,26.08.01,Not on view,
Wild Boar from the Animals of the World series (T180) issued by Abdul Cigarettes,Issued by Abdul Cigarettes (American),,USA,USA,<p>Issued by Abdul Cigarettes (American) </p><p>Date: 1881<br/>Accession Number: 63.350.246.180.28</p>,/art/collection/search/631406?&ft=boar&offset=100&rpp=100&amp;pos=192,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP842674.jpg,dp/web-additional/DP842674.jpg,dp/web-large/DP842674.jpg,19th century,lithograph,63.350.246.180.28,Not on view,
Vishnu as Varaha the Boar Avatar Slays Banasur A Demon General: Page from an Unknown Manuscript,,,India,India,<p>Date: ca.1800<br/>Accession Number: 1974.221</p>,/art/collection/search/37953?&ft=boar&offset=100&rpp=100&amp;pos=193,https://images.metmuseum.org/CRDImages/as/mobile-large/DP153153.jpg,as/web-additional/DP153153.jpg,as/web-large/DP153153.jpg,19th century,illustration,1977.41.00,Not on view,
Page from a Sketchbook Showing Rulers on Horseback Boars and a Palace Scene,Attributed to Pandit Seu (Indian),Pandit Seu,India,India,<p>Attributed to Pandit Seu (Indian) </p><p>Date: late 18th century<br/>Accession Number: 2008.359.9</p>,/art/collection/search/74656?&ft=boar&offset=100&rpp=100&amp;pos=194,https://images.metmuseum.org/CRDImages/as/mobile-large/DP166076.jpg,as/web-additional/DP166076.jpg,as/web-large/DP166076.jpg,18th century,illustration,2013.59.09,Not on view,
Tigers Hunting Boars and Deer,,,India,India,<p>Date: ca. 1830<br/>Accession Number: 2008.359.50</p>,/art/collection/search/74730?&ft=boar&offset=100&rpp=100&amp;pos=195,https://images.metmuseum.org/CRDImages/as/mobile-large/DP166117.jpg,as/web-additional/DP166117.jpg,as/web-large/DP166117.jpg,19th century,illustration,2013.59.50,Not on view,
Vessel in form of boar&#39s head,,,Iran,Iran,<p>Date: ca. 6th–4th century BCE<br/>Accession Number: 57.13.3</p>,,https://images.metmuseum.org/CRDImages/an/mobile-large/ME57_13_3.jpg,an/web-additional/ME57_13_3.jpg,an/web-large/ME57_13_3.jpg,1st millennium BCE,metal,57.13.03,Not on view,
Hunting Sword,Attributed to Hans Sumersperger (Austrian Hall active 1492–1498),Hans Sumersperger,Austria,Austrian,<p>Attributed to Hans Sumersperger (Austrian Hall active 1492–1498) </p><p>Date: ca. 1500<br/>Accession Number: 29.158.704</p>,/art/collection/search/23342?&ft=boar&offset=100&rpp=100&amp;pos=197,https://images.metmuseum.org/CRDImages/aa/mobile-large/sfrl29.158.704_77803.jpg,aa/web-additional/sfrl29.158.704_77803.jpg,aa/web-large/sfrl29.158.704_77803.jpg,16th century,metal,31.49.44,On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2MzI1ODQ5LDQwLjc3OTk3NEBsbUA4OTYxODc5ODA4MzI=' target='_blank'>Gallery 373</a>,
"Wild Boar, from the Teddy&#39;s Trophies series (E27) for the American Caramel Company, Caramel Company, Philadelphia,,","Issued by the American Caramel Company, Philadelphia ,American",,USA,USA,"<p>Issued by the American Caramel Company, Philadelphia</p><p>Date: 1910<br/>Accession Number: Burdick 314, E27.28</p>",/art/collection/search/435500?&ft=boar&offset=100&rpp=100&amp;pos=198,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP862803.jpg,dp/web-additional/DP862803.jpg,dp/web-large/DP862803.jpg,20th century,lithograph,E27.28,Not on view,
Boar from the Zoo Animals series (E26) issued by the Philadelphia Caramel Co. to promote Zoo Caramels,Issued by the Philadelphia Caramel Co.,,USA,American,<p>Issued by the Philadelphia Caramel Co. Camden New Jersey</p><p>Date: 1911<br/>Accession Number: Burdick 314 E28.46</p>,/art/collection/search/430104?&ft=boar&offset=100&rpp=100&amp;pos=199,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP862980.jpg,dp/web-additional/DP862980.jpg,dp/web-large/DP862980.jpg,20th century,lithograph,E28.46,Not on view,
Wild Boar from the Zoo Animals series (E29) issued by The Philadelphia Confections Co. to promote Zoo Caramels.,Issued by The Philadelphia Confections Co.,,USA,American,<p>Issued by The Philadelphia Confections Co.</p><p>Date: 1910<br/>Accession Number: Burdick 314 E29.48</p>,/art/collection/search/430169?&ft=boar&offset=100&rpp=100&amp;pos=200,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP863032.jpg,dp/web-additional/DP863032.jpg,dp/web-large/DP863032.jpg,20th century,lithograph,E29.48,Not on view,
"Boar, from the Quadrupeds series (N21) for Allen &amp;","Ginter Cigarettes,Allen &amp Ginter (American, Richmond, Virginia)",Allen & Ginter,USA,USA,"<p>Allen &amp Ginter (American, Richmond, Virginia) </p><p>Date: 1890<br/>Accession Number: 63.350.201.21.8</p>",/art/collection/search/409127?&ft=boar&offset=200&rpp=100&amp;pos=201,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP835106.jpg,dp/web-additional/DP835106.jpg,dp/web-large/DP835106.jpg,19th century,lithograph,63.350.201.21.8,Not on view,
"Boar, from Quadrupeds series (N41) for Allen &amp; Ginter Cigarettes","Issued by Allen &amp Ginter (American, Richmond, Virginia)",Allen & Ginter,USA,USA,"<p>Issued by Allen &amp Ginter (American, Richmond, Virginia) </p><p>Date: 1890<br/>Accession Number: 63.350.202.41.8</p>",/art/collection/search/421839?&ft=boar&offset=200&rpp=100&amp;pos=202,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP839198.jpg,dp/web-additional/DP839198.jpg,dp/web-large/DP839198.jpg,19th century,lithograph,63.350.202.41.8,Not on view,
"Wild Boar, from the Wild Animals of the World series (N25) for Allen &amp; ,,,,","Ginter Cigarettes,Allen &amp Ginter (American, Richmond, Virginia)",Allen & Ginter,USA,USA,"<p>Allen &amp Ginter (American, Richmond, Virginia) </p><p>Date: 1888<br/>Accession Number: 63.350.201.25.47</p>",/art/collection/search/409897?&ft=boar&offset=200&rpp=100&amp;pos=203,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP836519.jpg,dp/web-additional/DP836519.jpg,dp/web-large/DP836519.jpg,19th century,lithograph,63.350.201.25.47,Not on view,
The Final Assault on the Boar or December from a set of the Hunts of Maximilian,Bernard van Orley (Netherlandish Brussels ca. 1492–1541/42 Brussels),Bernard van Orley,France,France,<p>Bernard van Orley (Netherlandish Brussels ca. 1492–1541/42 Brussels) probably</p><p>Date: designed ca. 1531 woven 1692–93<br/>Accession Number: 35.74.1</p>,/art/collection/search/223047?&ft=boar&offset=200&rpp=100&amp;pos=204,https://images.metmuseum.org/CRDImages/es/mobile-large/100627.jpg,es/web-additional/100627.jpg,es/web-large/100627.jpg,16th Century,textile,36.14.01,Not on view,
Double-sided stamp seal and modern impression: striding boar vulture,,,Iran,Bactria-Margiana Archaeological Complex,<p>Date: ca. late 3rd–early 2nd millennium BCE<br/>Accession Number: 1985.192.28</p>,/art/collection/search/327097?&ft=boar&offset=200&rpp=100&amp;pos=205,https://images.metmuseum.org/CRDImages/an/mobile-large/ss1985_192_28.jpg,an/web-additional/ss1985_192_28.jpg,an/web-large/ss1985_192_28.jpg,2nd millennium BCE,stone,1988.12.28,Not on view,
"Varaha, The Boar Incarnation of Vishnu, folio from the Tehri Garhwal series of the Gita Govinda",,,India,India,<p>Date: ca. 1775–1780<br/>Accession Number: SL.26.2018.1.13</p>,/art/collection/search/662778?&ft=boar&offset=200&rpp=100&amp;pos=206,https://images.metmuseum.org/CRDImages/as/mobile-large/DP335786.jpg,as/web-additional/DP335786.jpg,as/web-large/DP335786.jpg,18th century,illustration,SL.26.2018.1.13,Not on view,
Sword-Hilt Collar and Pommel (Fuchigashira),,,Japan,Japanese,<p>Date: ca. 1615–1868<br/>Accession Number: 43.120.1290ab</p>,/art/collection/search/28922?&ft=boar&offset=200&rpp=100&amp;pos=207,https://images.metmuseum.org/CRDImages/aa/mobile-large/LC-43_120_1290a_b-001.jpg,aa/web-additional/LC-43_120_1290a_b-001.jpg,aa/web-large/LC-43_120_1290a_b-001.jpg,18th century,metal,43.120.1290ab,Not on view,
Knife Handle (Kozuka),,,Japan,Japanese,<p>Date: 19th century<br/>Accession Number: 14.40.903</p>,/art/collection/search/26902?&ft=boar&offset=200&rpp=100&amp;pos=208,https://images.metmuseum.org/CRDImages/aa/mobile-large/LC-14_40_903-001.jpg,aa/web-additional/LC-14_40_903-001.jpg,aa/web-large/LC-14_40_903-001.jpg,19th century,metal,14.55.03,Not on view,
Sword Guard (Tsuba),,,Japan,Japanese,<p>Date: ca. 1615–1868<br/>Accession Number: 46.122.203</p>,/art/collection/search/35271?&ft=boar&offset=200&rpp=100&amp;pos=209,https://images.metmuseum.org/CRDImages/aa/mobile-large/46.122.203_002may2014.jpg,aa/web-additional/46.122.203_002may2014.jpg,aa/web-large/46.122.203_002may2014.jpg,18th century,metal,48.05.23,Not on view,
Standing cup with cover,,,Germany,German,<p>Date: ca. 1720<br/>Accession Number: 27.185.44ab</p>,/art/collection/search/195835?&ft=boar&offset=200&rpp=100&amp;pos=210,https://images.metmuseum.org/CRDImages/es/mobile-large/69810.jpg,es/web-additional/69810.jpg,es/web-large/69810.jpg,18th century,glass,27.185.44ab,Not on view,
Tile,,,Netherlands,Dutch,<p>Date: 1620–40<br/>Accession Number: 08.196.90</p>,/art/collection/search/190918?&ft=boar&offset=200&rpp=100&amp;pos=211,https://images.metmuseum.org/CRDImages/es/mobile-large/4750.jpg,es/web-additional/4750.jpg,es/web-large/4750.jpg,17th century,earthenware,11.17.30,Not on view,
Tile,,,Netherlands,probably Dutch,<p>Date: 1650–80 or later<br/>Accession Number: 08.196.82</p>,/art/collection/search/190910?&ft=boar&offset=200&rpp=100&amp;pos=212,https://images.metmuseum.org/CRDImages/es/mobile-large/4750.jpg,es/web-additional/4750.jpg,es/web-large/4750.jpg,17th century,earthenware,11.17.22,Not on view,
Two bears and hound (one of a pair),,,Italy,Italian,<p>Date: 20th century<br/>Accession Number: 1970.277.17ab</p>,/art/collection/search/205278?&ft=boar&offset=200&rpp=100&amp;pos=213,https://images.metmuseum.org/CRDImages/es/mobile-large/ES2265.jpg,es/web-additional/ES2265.jpg,es/web-large/ES2265.jpg,20th century,porcelain,1970.277.17ab,Not on view,
Knife Handle (Kozuka),,,Japan,Japanese,<p>Date: 19th century<br/>Accession Number: 36.120.352</p>,/art/collection/search/26144?&ft=boar&offset=200&rpp=100&amp;pos=214,https://images.metmuseum.org/CRDImages/aa/mobile-large/36.120.352_002jan2014.jpg,aa/web-additional/36.120.352_002jan2014.jpg,aa/web-large/36.120.352_002jan2014.jpg,19th century,metal,38.05.52,Not on view,
Knife Handle (Kozuka),,,Japan,Japanese,<p>Date: ca. 1615–1868<br/>Accession Number: 43.120.342</p>,/art/collection/search/28225?&ft=boar&offset=200&rpp=100&amp;pos=215,https://images.metmuseum.org/CRDImages/aa/mobile-large/LC-43_120_342-001.jpg,aa/web-additional/LC-43_120_342-001.jpg,aa/web-large/LC-43_120_342-001.jpg,18th century,metal,45.05.42,Not on view,
Sword Guard (Tsuba),,,Japan,Japanese,<p>Date: 19th century<br/>Accession Number: 36.120.20</p>,/art/collection/search/30031?&ft=boar&offset=200&rpp=100&amp;pos=216,https://images.metmuseum.org/CRDImages/aa/mobile-large/36.120.20_001mar2014.jpg,aa/web-additional/36.120.20_001mar2014.jpg,aa/web-large/36.120.20_001mar2014.jpg,19th century,metal,38.00.20,Not on view,
Button,,,Germany,German,<p>Date: ca. 1850<br/>Accession Number: 50.231.461–.466</p>,/art/collection/search/114726?&ft=boar&offset=200&rpp=100&amp;pos=217,https://images.metmuseum.org/CRDImages/ci/mobile-large/50.231.461–.466.jpg,ci/web-additional/50.231.461–.466.jpg,ci/web-large/50.231.461–.466.jpg,19th century,horn,50.231.461–.466,Not on view,
Adam and Eve from the Small Passion copy,After Albrecht Dürer (German Nuremberg 1471–1528 Nuremberg),Albrecht Dürer,Germany,Germany,<p>After Albrecht Dürer (German Nuremberg 1471–1528 Nuremberg) </p><p>Date: n.d.<br/>Accession Number: 17.37.275</p>,/art/collection/search/396635?&ft=boar&offset=200&rpp=100&amp;pos=218,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP816023.jpg,dp/web-additional/DP816023.jpg,dp/web-large/DP816023.jpg,16th century,wood,17.41.35,Not on view,
St. Anthony,Lucas van Leyden (Netherlandish Leiden ca. 1494–1533 Leiden),Lucas van Leyden,Netherlands,Netherlands,<p>Lucas van Leyden (Netherlandish Leiden ca. 1494–1533 Leiden) </p><p>Date: ca. 1521<br/>Accession Number: 1986.1180.199</p>,/art/collection/search/364667?&ft=boar&offset=200&rpp=100&amp;pos=219,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP818983.jpg,dp/web-additional/DP818983.jpg,dp/web-large/DP818983.jpg,16th century,engraving,2005.43.19,Not on view,
Salver,Elkington &amp Co. (British Birmingham 1829–1963),,England,Britain,<p>Elkington &amp Co. (British Birmingham 1829–1963) </p><p>Date: 19th century after 1614–15 original<br/>Accession Number: 83.18.6</p>,/art/collection/search/186488?&ft=boar&offset=200&rpp=100&amp;pos=220,https://images.metmuseum.org/CRDImages/es/mobile-large/DP260896.jpg,es/web-additional/DP260896.jpg,es/web-large/DP260896.jpg,19th century,metal,83.18.06,Not on view,
"Plate 136: Circe Changing Picus into a Bird (Circes concubitum detestatur Picus), from Ovid&#39;s &#39;Metamorphoses&#39","Antonio Tempesta (Italian, Florence 1555–1630 Rome)",Antonio Tempesta,Italy,Italy,</p><p>Date: 1606<br/>Accession Number: 51.501.3987</p>,/art/collection/search/401170?&ft=boar&offset=200&rpp=100&amp;pos=221,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP864227.jpg,dp/web-additional/DP864227.jpg,dp/web-large/DP864227.jpg,17th century,etching,60.27.27,Not on view,
November,Hendrik Meijer (Dutch Amsterdam 1744–1793 London),Hendrik Meijer,Netherlands,Netherlands,<p>Hendrik Meijer (Dutch Amsterdam 1744–1793 London) </p><p>Date: 1772<br/>Accession Number: 2005.249.11</p>,/art/collection/search/387482?&ft=boar&offset=200&rpp=100&amp;pos=222,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP800616.jpg,dp/web-additional/DP800616.jpg,dp/web-large/DP800616.jpg,18th century,illustration,2009.09.11,Not on view,
Netsuke of Group of Animals,,,Japan,Japan,<p>Date: 19th century<br/>Accession Number: 10.211.674</p>,/art/collection/search/60067?&ft=boar&offset=200&rpp=100&amp;pos=223,https://images.metmuseum.org/CRDImages/es/mobile-large/DP-580-017.jpg,es/web-additional/DP-580-017.jpg,es/web-large/DP-580-017.jpg,19th Century,ivory,65.34.02,Not on view,
Sheet 5 of figures for Chinese shadow puppets,Juan Llorens (Spain active Barcelona ca. 1855–70),Juan Llorens,Spain,Spain,<p>Juan Llorens (Spanish active Barcelona ca. 1855–70) </p><p>Date: 1859<br/>Accession Number: 1978.643.3(6)</p>,/art/collection/search/760755?&ft=boar&offset=200&rpp=100&amp;pos=225,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP875744.jpg,dp/web-additional/DP875744.jpg,dp/web-large/DP875744.jpg,19th century,wood,1978.643.3(6),Not on view,
Sheet 10 of figures for Chinese shadow puppets,Juan Llorens (Spanish active Barcelona ca. 1855–70),Juan Llorens,Spain,Spain,<p>Juan Llorens (Spanish active Barcelona ca. 1855–70) </p><p>Date: 1859<br/>Accession Number: 1978.643.3(6)</p>,/art/collection/search/760760?&ft=boar&offset=200&rpp=100&amp;pos=226,https://images.metmuseum.org/CRDImages/dp/mobile-large/DP875748.jpg,dp/web-additional/DP875748.jpg,dp/web-large/DP875748.jpg,19th century,wood,1978.643.3(10),Not on view,
Roundel with Saint Lambrecht of Maastricht,,,Netherlands,South Netherlandish,<p>Date: 1510–20<br/>Accession Number: 32.24.48</p>,/art/collection/search/471111?&ft=boar&offset=200&rpp=100&amp;pos=227,https://images.metmuseum.org/CRDImages/cl/mobile-large/cdi32-24-48s1.jpg,cl/web-additional/cdi32-24-48s1.jpg,cl/web-large/cdi32-24-48s1.jpg,16th century,glass,32.24.48,On view at The Met Cloisters in <a href='https://maps.metmuseum.org' target='_blank'>Gallery 10</a>,
